user_name,review_date,rating,review_title,drama_id,drama_name
앙,18일 전,5.0,1화 펴은 볼만했으나 설정이너무 뻔해보임 이혼변호사가 남편이 바람을,130737,굿파트너
귀여운_영광이_240223,10일 전,3.0,장나라배우가 이렇게나 연기를 잘했구나.. 새삼 감탄 중,130737,굿파트너
코오온,13일 전,5.0,매주 기다리기 너무 힘드네요...장나라 배우님이 너무 좋네요..,130737,굿파트너
안궁금해,15일 전,5.0,"맛있게 맵다 🌶  도파민 싹 도는 드라마 
이혼 변호사 출신 작가님이라 그런지 변론할때 오바하는 장면없이 조근조근 말하는게 인상이 깊음",130737,굿파트너
천마강림,7일 전,4.5,우영우의 대박느낌이 강하게 난다. 장나라 남지현 피오 배우의 그림체가 잘어울리고 얼굴합 보는 재미도 굿. 이것저것 클리셰도 많지만 그래도 주말이 기다려지는 정주행 드라마 !!!!!,130737,굿파트너
발명왕에디,10일 전,2.5,작가가 회사생활을 안 해본 게 분명하다.,130737,굿파트너
봉순이,16일 전,2.5,"뻔한 설정, 뻔한대사, 뻔한전개... 장나라라 보려했는데 2화를 채 못보겠네;; 볼 드라마가 이리 없냐.. 것만 번드르르하게 꾸미는것만 늘었어",130737,굿파트너
럭키비키니시티,10일 전,4.5,고참 스타 변호사와 신참 새내기 변호사와의 의견다툼이 각자의 의견이 다 이해가서 재밌고 이혼이란 이야기랑 법정물이랑 합쳐지니 신선하게 재밌었음. 그리고 배우들이 매력적이라 잼씀,130737,굿파트너
KillerWhale,3일 전,5.0,장나라의 원맨쇼,130737,굿파트너
ㅣㅑㅣㅑㅗ,5일 전,5.0,간만에 본 신선한 영화,130737,굿파트너
벨루가당그니,8일 전,3.5,실제 이혼변호사가 쓴 드라마라 더 재밌는것같다,130737,굿파트너
라쭈,9일 전,5.0,볼 만한 드라마 찾았습니다 ㅎㅎㅎ,130737,굿파트너
삿포로_0112,9일 전,5.0,재밌어요!,130737,굿파트너
도도한_567681,10일 전,4.0,리얼한 내용,130737,굿파트너
기뮨,12일 전,3.0,서사를 쌓고있는데.......,130737,굿파트너
DirtyBaby,15일 전,3.0,굿 '파트너',130737,굿파트너
키네키노,16일 전,3.5,"변호사가 주인공인 드라마는 많았지만, 재판과 변호사의 일상을 이처럼 디테일하게 표현한 드라마는 없었던 것 같다. 분명 현역 변호사의 감수를 받았으리라",130737,굿파트너
스완881201,4달 전,3.0,이런 의사들 판타지죠? 현실에선 못 만나봄,80083,슬기로운 의사생활 시즌 1
싸바,3년 전,2.5,인물의 성취가 끝도 없이 이어지는 못된 드라마,80083,슬기로운 의사생활 시즌 1
승진,4년 전,3.5,이런 의사가 현실에 있는가,80083,슬기로운 의사생활 시즌 1
행복,3달 전,5.0,"하... 그냥 좋아요
다섯 배우 분들의 티키타카까지 완벽합니다
메이킹도 재밌어요",80083,슬기로운 의사생활 시즌 1
crush_on_you,3달 전,4.0,"조정석 능청스럼 귀엽다.
다음시즌 기대",80083,슬기로운 의사생활 시즌 1
도라에몽,3달 전,3.5,메디컬 드라마를 좋아하는 편이라 재밌게 시청함. 밴드 연주 부분도 좋았음.,80083,슬기로운 의사생활 시즌 1
임쥬왕,3달 전,4.0,힐링 오지는 드라마,80083,슬기로운 의사생활 시즌 1
쑥쑤기,3달 전,4.0,울고 웃으며 재밌게 본 드라마,80083,슬기로운 의사생활 시즌 1
포스,8달 전,4.0,슬기로운 시리즈중 최고,80083,슬기로운 의사생활 시즌 1
우울한 디카프리오_135893,일 년 전,5.0,겨울정원 사랑해 헤헤,80083,슬기로운 의사생활 시즌 1
카이로스,일 년 전,4.5,이 세상에 없는 의사들만 있는 판타지 드라마,80083,슬기로운 의사생활 시즌 1
HARU,일 년 전,4.5,타의로 인해 질리게 봐버린 드라마,80083,슬기로운 의사생활 시즌 1
쿠곰라이츠,일 년 전,4.5,편안함 긴박함 즐거움,80083,슬기로운 의사생활 시즌 1
아이민,2년 전,3.0,위로가 필요한 시기에 무난하게 만들어가는 호감의 캐릭터들.,80083,슬기로운 의사생활 시즌 1
PLMT,4년 전,3.5,신원호의 한계,80083,슬기로운 의사생활 시즌 1
즐거운_슈카_434091,16일 전,5.0,최선을 다하겠습니다.,80083,슬기로운 의사생활 시즌 1
새조,25일 전,4.0,1까지만 봐도 충분한 것 같다,80083,슬기로운 의사생활 시즌 1
JackYoda,2달 전,4.0,진심을 담은 따뜻함이기에 결국 마음에 와닿았다,80083,슬기로운 의사생활 시즌 1
량킴,3달 전,3.0,"바 아이스크림 같은 캐릭터성, 하지만 녹아 흐르는 스토리",80083,슬기로운 의사생활 시즌 1
헤리8,3달 전,5.0,뒤늦게 봤는데 의드의 코믹판타지멜로휴머니티👍,80083,슬기로운 의사생활 시즌 1
소나,3달 전,5.0,"말이 필요한가 재미썽

낭닥은 멋뜨러진 의학이면 슬의는 우정과 코미디를 가져간 의학이다.",80083,슬기로운 의사생활 시즌 1
키나이다,5달 전,3.5,의사들이 많이 나오는 동화.,80083,슬기로운 의사생활 시즌 1
한밤의 호랑이,5달 전,3.5,"이렇게 사람좋고 행복하고 잘 풀리는건 판타지에 가깝고 오글거리지만
가끔 마냥 이런 판타지가 땡길 때가 있다.",80083,슬기로운 의사생활 시즌 1
버터오징어,5달 전,4.0,.,80083,슬기로운 의사생활 시즌 1
anyway,5달 전,5.0,현실에 저런 의사가 있다면 얼마나 좋을까,80083,슬기로운 의사생활 시즌 1
씨네마__씨네마286300,5달 전,5.0,의학 드라마인데 사람에 대한  정이 느낀다,80083,슬기로운 의사생활 시즌 1
제이,5달 전,2.0,내스타일은아니었음,80083,슬기로운 의사생활 시즌 1
주원,6달 전,5.0,힐링되고 매우 편안한 드라마였습니다!,80083,슬기로운 의사생활 시즌 1
인간웨이드공명,6달 전,2.5,"이익준이 살린 드라마
에피소드는 너무 뻔했다",80083,슬기로운 의사생활 시즌 1
이브자리,6달 전,5.0,이런 의사 어디 없누.... 당연히 없지 드라마니까,80083,슬기로운 의사생활 시즌 1
윰윰,6달 전,5.0,언제나 봐도 질리지 않는 드라마 인생 드라마,80083,슬기로운 의사생활 시즌 1
gilf007,7달 전,5.0,이들처럼 살고 싶었다. 내 인생은 망쳤다는 걸 더 잘 알게 된 드라마,80083,슬기로운 의사생활 시즌 1
소금,7달 전,2.5,.,80083,슬기로운 의사생활 시즌 1
홍당무🥕,7달 전,5.0,안정원♥장겨울,80083,슬기로운 의사생활 시즌 1
만두,7달 전,5.0,내 인생드 중 하나,80083,슬기로운 의사생활 시즌 1
백수는울지않는다,7달 전,3.5,"보다 낭만적인 의사 드라마. 의학적인 부분보다 환자 한명, 의사 한명의 인간적인 이야기들을 담고 있어 낭만이 있는 드라마 매화 마지막에 나오는 밴드도 한몫했다.",80083,슬기로운 의사생활 시즌 1
seoz,8달 전,5.0,"1988, 슬의생은 n번째 정주행",80083,슬기로운 의사생활 시즌 1
자몽,8달 전,4.0,"의사와 환자, 친구 사이에서 보여주는 사람들이 살아가는 모습",80083,슬기로운 의사생활 시즌 1
다정,8달 전,4.0,판타지이지만 따뜻한 드라마,80083,슬기로운 의사생활 시즌 1
동혀가앙,8달 전,5.0,너무 재밌어서 세번정주행했어요 진짜 꼭 봐야햐요,80083,슬기로운 의사생활 시즌 1
길이야기,8달 전,5.0,"의사분들 이야기만 있는게 아니고 병원에 있는
모든 상황를 현실감 있게 보여준 드라마",80083,슬기로운 의사생활 시즌 1
친절한_엠마스톤_196514,8달 전,5.0,의학드라마중 당연 최고의 드라마,80083,슬기로운 의사생활 시즌 1
멜뮥ㄱㄱㄱㄱ,8달 전,5.0,너무재밌어여,80083,슬기로운 의사생활 시즌 1
Chanzero2,8달 전,5.0,저 이거 정말 재밋게 봤어요~! 이거 보면서 웃기도 하고 울기도 하고 정말 재밋게 봤던거 같아요~!그리고 익준이를 좋아했어요ㅋㅋ,80083,슬기로운 의사생활 시즌 1
주의,9달 전,3.5,따듯하고 편안한 일상물.,80083,슬기로운 의사생활 시즌 1
민짱,9달 전,4.0,의사들이 슬기롭게 살고자 노력하는 드라마🤣,80083,슬기로운 의사생활 시즌 1
조깅,9달 전,4.0,모든 캐릭터에 사람 냄새 나게 하는 것이 드라마적 동력.,80083,슬기로운 의사생활 시즌 1
YM,9달 전,4.5,기분좋아지게 하는 드라마,80083,슬기로운 의사생활 시즌 1
치즈떡볶이,10달 전,3.5,흔하지 않는 메디컬물이었음. 모난 역할 없이 보기 편했던 드라마였지만 매력 포인트였던 밴드 연주가 뒤로 갈수록 조금은 지루했다.,80083,슬기로운 의사생활 시즌 1
Gogossing,10달 전,4.5,"현실에는 존재하지 않는 의사들.
그럼에도 그 잔잔함이 좋아 챙겨보게 되는 묘한 중독성.",80083,슬기로운 의사생활 시즌 1
통후추,10달 전,3.5,"캐릭터들 케미가 미쳤음
스토리는 모르겠고 연기랑 케미보는 재미가 있음",80083,슬기로운 의사생활 시즌 1
다영,10달 전,4.0,시즌1만 보면 딱 좋다,80083,슬기로운 의사생활 시즌 1
승우,10달 전,4.5,가장 한국스러우면서도 가장 진부하지 않게 그려내는 신원호의 슬기로운 연출생활,80083,슬기로운 의사생활 시즌 1
mediashopper,일 년 전,4.0,잔잔하니 좋다,80083,슬기로운 의사생활 시즌 1
이재형,일 년 전,5.0,슬의생 5명의 우정이 너무 보기 좋았다.,80083,슬기로운 의사생활 시즌 1
스큅,일 년 전,3.0,"의사라는 직업을 가진 캐릭터들의 휴먼드라마?
일상적이면서도 한편으로는 이상적인 내용이 스며들어있다.
이익준이 없었다면 끝까지 봤을까?",80083,슬기로운 의사생활 시즌 1
라따뚜이,일 년 전,4.0,"안드레아...너무 귀엽잖아..당신..
+
하 안치홍 선생!!!!!!!!!!!!!",80083,슬기로운 의사생활 시즌 1
카밀레,일 년 전,4.0,.,80083,슬기로운 의사생활 시즌 1
호곰,일 년 전,3.5,다시봐도 재밌는 판타지를 담은 드라마,80083,슬기로운 의사생활 시즌 1
유유26,일 년 전,3.5,현실적이지 않은 의사들의 판타지 드라마,80083,슬기로운 의사생활 시즌 1
WONJUNCOHI,일 년 전,4.0,"힐링 드라마를 좋아하는 사람들에게 너무 좋은.
인생의 시작과 끝이 공존하는 병원의 이야기 최고.
남은 1점은 시즌2를 향한 기대감.",80083,슬기로운 의사생활 시즌 1
재히,일 년 전,5.0,여러 이야기의 응집체,80083,슬기로운 의사생활 시즌 1
숨참고럽다잎,일 년 전,3.5,멋있고 보는 내가 힐링의 시간이었던 것 같다. 인간의 생사가 왔다 갔다 하는 힘든 직업임에도 그 안에서 희망과 재미를 느끼는 모습이 너무 보기 좋았다!,80083,슬기로운 의사생활 시즌 1
Lina,일 년 전,4.5,노래도 딱! 에피소드들도 꼬인거 없이 따뜻하게 진행되는 드라마,80083,슬기로운 의사생활 시즌 1
은똘입니다,일 년 전,5.0,슬기로운 시리즈들은 항상 옳다!!!,80083,슬기로운 의사생활 시즌 1
코튼,일 년 전,3.0,잘할 수 있고 잘할 거야. 시간이 더 필요해서 그래.,80083,슬기로운 의사생활 시즌 1
FinderW_208,일 년 전,4.0,자극적이고 날뛰는 액션만 보다가 힐링하는 느낌. 노래가 좋다,80083,슬기로운 의사생활 시즌 1
Judy Kim,일 년 전,4.5,"편안하고 다양한 맛을 볼수있는 의드
의학물인가 일상힐링물인가",80083,슬기로운 의사생활 시즌 1
엉거이,일 년 전,4.5,"힘들었다. 시즌2를 기다리던 시간이. 가슴이 몽글몽글 했다. 비현실적으로 멋진 의사 선생님들덕에. 그들의 다른 이름이자, 최고의 밴드 99즈의 노래들은 👍(전미도 배우 ㅋㅋㅋ)",80083,슬기로운 의사생활 시즌 1
행복한,일 년 전,5.0,난 아무래도 우정작가님의 팬인듯,80083,슬기로운 의사생활 시즌 1
청월,일 년 전,5.0,"이우정과 그 작가진들의 최고작이라고 할 수 있을듯.
딱히 연출은••",80083,슬기로운 의사생활 시즌 1
우나기,일 년 전,3.5,그레이아나토미에 길들여져서 넘 순박하고 조용한 병원같음... 저는 유연석이요,80083,슬기로운 의사생활 시즌 1
크래커,일 년 전,5.0,내가 정말 좋아하는 작품. 사람 사는 이야기 좋아하면 꼭 봐라!!,80083,슬기로운 의사생활 시즌 1
홀리더라이브,일 년 전,3.5,좀 다른 메디컬 물,80083,슬기로운 의사생활 시즌 1
미상.,일 년 전,3.5,"착한 사람들의, 착한 세상에서 아야기
[2020년. 5월 30일 토요일]",80083,슬기로운 의사생활 시즌 1
뱅뱅뱅,일 년 전,3.5,"적이 없는 드라마
자극적이지 않아 좋다",80083,슬기로운 의사생활 시즌 1
행복한덕후,일 년 전,-,"이렇게 환자생각하는 의사들, 그러면서 권의적이지 안은 좋은 스승 역할, 근데 그 다섯명이 붕알친구. 판타지다. 그치만 생명을 다룬다는 건 그만큼 값지면서도 무거운 거라는걸 보여줌.",80083,슬기로운 의사생활 시즌 1
yeong,일 년 전,3.5,이 드라마를 보는 이유는 세상이 아름답기를 바라는 마음,80083,슬기로운 의사생활 시즌 1
아림,일 년 전,4.0,"누군가는 삶의 시작을, 누군가는 마무리하는 병원에서의 잔잔하면서 다양한 일상들이 그동안 봐왔던 의학드라마와의 큰 차별점이라고 생각한다. 공감과 위로, 감동을 받을 수 있던 드라마!",80083,슬기로운 의사생활 시즌 1
채티,일 년 전,5.0,의학드라마와 힐링드라마의 한 획을 그은 레전드 드라마,80083,슬기로운 의사생활 시즌 1
도이,일 년 전,3.0,"오래된 노래가 여전히 사랑받을 수 있다는 건, 흔한 클리셰도 계속 사랑받을 수 있다는 것.",80083,슬기로운 의사생활 시즌 1
멜로우,일 년 전,3.0,배불러 죽을거 같은데 간병인이 몸에 좋은 거라며 전복죽을 계속 먹입니다. 어떡하죠?,80083,슬기로운 의사생활 시즌 1
곽도훈,일 년 전,4.5,이우정작가는 진짜다,80083,슬기로운 의사생활 시즌 1
YongJo,일 년 전,4.0,.,80083,슬기로운 의사생활 시즌 1
임돌선,일 년 전,3.5,.,80083,슬기로운 의사생활 시즌 1
귀여운 전도연_98379,2년 전,3.0,신원호 이우정이 갖고 있는 보수적 세계관 판타지의 정점.,80083,슬기로운 의사생활 시즌 1
이로운쓰리고,2년 전,4.0,현실에 없을 것 같은 판타지같은 의사 이야기 이지만 그래도 희망적이어서 좋다.,80083,슬기로운 의사생활 시즌 1
긴꿈,2년 전,4.0,.,80083,슬기로운 의사생활 시즌 1
리무진,2년 전,5.0,"앞으로 의사선생님들과 간호사 선생님들께는 무조건 좋은 말만 해야겠다.
마지막 화에서 홍도와 윤복이까지 안 까먹고 챙겨주는 거 굿이다",80083,슬기로운 의사생활 시즌 1
11bx,2년 전,4.5,이런 종류의 드라마는 계속 나와야한다.,80083,슬기로운 의사생활 시즌 1
갱,2년 전,3.5,"어른의 삶은 그리 격정적이지도 특별할 것도 없지만, 세상에 오가는 사람들을 보면서 남아있는 소중한 사람들을 지키는 것만으로도 충만하다고.",80083,슬기로운 의사생활 시즌 1
곧 완료,2년 전,4.0,힐링 드라마,80083,슬기로운 의사생활 시즌 1
팬더는 집돌이,2년 전,4.0,슬프다가도 미소짓게 만드는 드라마.,80083,슬기로운 의사생활 시즌 1
vivre_sa_vie,2년 전,4.0,"빌런은 등장하지 않는, 세상 무해하고 어쩌면 비현실적인 이야기들이 보고 싶었다. 그래서 좀 엉성하고 작위적이고 밴드…는 오글거려도 울고 웃으며 재미있게 봤다.",80083,슬기로운 의사생활 시즌 1
todaywriter__,2년 전,3.0,"대사나 내용에서 느껴지는 신중함이 돋보인다고 생각한다.
다만 주인공이 5명이나 되니까, 다소는 버겁다. 
멜로 라인도 지나치게 많다는 생각도 든다.",80083,슬기로운 의사생활 시즌 1
초리,2년 전,5.0,희로애락 그잡채,80083,슬기로운 의사생활 시즌 1
nemo,2년 전,4.5,평화로운 힐링 드라마,80083,슬기로운 의사생활 시즌 1
지나가는 개복치,2년 전,3.0,낭만적인 의사들로 빌런 없이 마음 편히 보게 하는 가상의 공간. 그치만 회당 어그로는 모두 불륜부터 그동안의 막장 소재로 끈다는 점이 흥미로웠음,80083,슬기로운 의사생활 시즌 1
딩가딩가,2년 전,5.0,여기 주인공들 다 좋아하는 배우들 안 볼 이유 있나,80083,슬기로운 의사생활 시즌 1
조재선,2년 전,3.0,소소한 재미,80083,슬기로운 의사생활 시즌 1
화봉,2년 전,-,오리지널리티를 추구하고 싶은 마음이 눈꼽만큼도 없는 시리즈,80083,슬기로운 의사생활 시즌 1
챌챎,2년 전,5.0,가볍게 보기 좋고 재밌었던 드라마,80083,슬기로운 의사생활 시즌 1
MING,2년 전,4.0,"레지가 교수님한테 사랑에 빠지는거 빼곤 완벽해

2020.04.01 ~ 2020.05.28 tvN & 넷플릭스 관람",80083,슬기로운 의사생활 시즌 1
겨울달,2년 전,4.0,사람 사는 소소한 이야기… 하지만 내겐 판타지다. 그렇게 봤다.,80083,슬기로운 의사생활 시즌 1
우뿌,2년 전,4.5,캐릭터들이 너무 판타지적이지만 요즘 시대에 너무나도 필요한 사람들,80083,슬기로운 의사생활 시즌 1
SY,2년 전,3.5,99년 그들의 모습 그대로를 꿈꾸는 판타지.,80083,슬기로운 의사생활 시즌 1
콩콩이,2년 전,3.5,"음악과 의사, 환자와 의사, 의사와 의사... 그리고 가족",80083,슬기로운 의사생활 시즌 1
코카콜라,2년 전,5.0,시즌3만 나오면 완벽함 난 아직 떠나보낼 생각 없다.,80083,슬기로운 의사생활 시즌 1
자연,2년 전,-,우리에게 왜 전 생애걸쳐 친구가 필요한지를 보여준다,80083,슬기로운 의사생활 시즌 1
llama,3년 전,4.0,우리를 위한 시트콤 드라마.,80083,슬기로운 의사생활 시즌 1
써니,3년 전,3.5,자극적인 드라마들 사이에서 사람냄새나는 드라마,80083,슬기로운 의사생활 시즌 1
선우,3년 전,3.0,"한없이 맑은 긍정으로 가득 찬 세계관. 잠깐의 갈등도 결국 선의의 따뜻함으로 녹여내고야 마는, 인체에 무해한 드라마. <남자 셋 여자 셋>류 시트콤과 전통적인 드라마의 가운데랄까.",80083,슬기로운 의사생활 시즌 1
유진초이,3년 전,5.0,비현실적이라는 생각이 들긴하지만 미운 캐릭터가 단 한 명도 나오지 않아 힐링할 수 있는 드라마,80083,슬기로운 의사생활 시즌 1
저가영화잘안봄,3년 전,4.0,아 ㅡㅡ 왜 그렇게 끝나,80083,슬기로운 의사생활 시즌 1
까란티노,3년 전,2.0,다 좋았는데 막판 급러브라인 폭발 무엇?,80083,슬기로운 의사생활 시즌 1
캐즈,3년 전,3.0,"재밌지만, 의사예찬이 너무 심하잖아",80083,슬기로운 의사생활 시즌 1
계수Gyesu,3년 전,3.0,의사생활만으로도 충분히 재밌게 할 수 있다.,80083,슬기로운 의사생활 시즌 1
검은우유,3년 전,3.0,"킬링 타임용
현실성은 조금 없음",80083,슬기로운 의사생활 시즌 1
yoon,3년 전,5.0,마음이 몽글몽글,80083,슬기로운 의사생활 시즌 1
햇볕은쨍쨍,4년 전,4.0,다음 회가 궁금해..,80083,슬기로운 의사생활 시즌 1
이슬찬,4년 전,4.5,매주 기다려 가면서 봤다,80083,슬기로운 의사생활 시즌 1
우최뿌,4년 전,3.0,뻔하고 예측가능하지만 계속보게된다. 그게 이 드라마의 매력아닐까. 정신을 치유해주는 병원물.,80083,슬기로운 의사생활 시즌 1
초초네집,4년 전,0.5,노잼,80083,슬기로운 의사생활 시즌 1
희망,4년 전,5.0,"생명,눈물,우정,사랑 그 모든 걸 담은 드라마",80083,슬기로운 의사생활 시즌 1
유용,4년 전,5.0,다음시즌 언제나오죠 제발 매년 만들어주심 안되나요,80083,슬기로운 의사생활 시즌 1
멋쟁이토마토,4년 전,5.0,마음이 따뜻해지는 드라마 울기도 많이 울었지만 웃기도 많이 웃었음,80083,슬기로운 의사생활 시즌 1
.,4년 전,5.0,.,80083,슬기로운 의사생활 시즌 1
신을사랑한니체,4년 전,4.0,<슬기로운 의사생활>을 슬기롭게 감상하는 법,80083,슬기로운 의사생활 시즌 1
라우브,4년 전,5.0,흥미진진하고 감동있는 스토리를 드라마로 엮어내는 극중 의사들이 치과의사인 내가 보기에도 멋져 보였다. 그러면서 한편으로 과연 나의 치과생활엔 저런 인간미 넘치는 에피소드,80083,슬기로운 의사생활 시즌 1
까칠한 마고로비_41523,4년 전,-,ㅇ,80083,슬기로운 의사생활 시즌 1
정현,4년 전,5.0,"친구들의 케미가 좋다
은은하게 슥 들어온 드라마
송화쌤 목소리 들려줘요!!?",80083,슬기로운 의사생활 시즌 1
상냥한 전도연_20964,4년 전,5.0,대유잼,80083,슬기로운 의사생활 시즌 1
hopeop0810,4년 전,4.5,갑수형님이 끝까지 살아계시다니,80083,슬기로운 의사생활 시즌 1
초,4년 전,4.0,러브라인은 좀 아쉬운 점이 많았지만 울고 웃고 하는 포인트들이 강렬해서 좋았다.,80083,슬기로운 의사생활 시즌 1
조절,4년 전,5.0,인생작,80083,슬기로운 의사생활 시즌 1
도도한 송강호_38989,4년 전,5.0,"믿고보는 슬기로운 시리즈!!!
누구하나 치우치지않고 균형있게 재미있는 드라마",80083,슬기로운 의사생활 시즌 1
황하나,4년 전,4.5,시즌2 빨리~,80083,슬기로운 의사생활 시즌 1
정수아,4년 전,5.0,재미있었은,80083,슬기로운 의사생활 시즌 1
사샤,4년 전,2.5,솔직히 난 ㅂㄹ,80083,슬기로운 의사생활 시즌 1
violet****,4년 전,5.0,인생작 중 하나 시즌2 언제나와 ㅠ,80083,슬기로운 의사생활 시즌 1
도도한 전도연_21464,4년 전,5.0,그냥 인간사는 이야기 감동을 주는 드라마,80083,슬기로운 의사생활 시즌 1
김현웅,4년 전,5.0,최고에요,80083,슬기로운 의사생활 시즌 1
마루누나는영화쟁이,4년 전,5.0,ㅎㅎㅎ 너무 재밌어용 ??,80083,슬기로운 의사생활 시즌 1
mmm,4년 전,0.5,난잡,80083,슬기로운 의사생활 시즌 1
iam,4년 전,5.0,멈출 수가 없다,80083,슬기로운 의사생활 시즌 1
CaffeMocha,4년 전,5.0,현재 내 인생 최공의 드라마,80083,슬기로운 의사생활 시즌 1
발랄한 디카프리오_27854,4년 전,5.0,"한편한편 열심히 보고, 다시 돌려본 드라마
다음편이 너무 기다려지는 드라마
강추!",80083,슬기로운 의사생활 시즌 1
초코먹자,4년 전,3.0,재미는 있는데.. 왜인지 보다말음,80083,슬기로운 의사생활 시즌 1
우럭짱,4년 전,5.0,재밌어요,80083,슬기로운 의사생활 시즌 1
발랄한 스필버그_33494,4년 전,5.0,최고예요 시즌2를 기다립니다,80083,슬기로운 의사생활 시즌 1
VIN_XEN,4년 전,4.5,몇번을 돌려봐도 재밌고 시즌2 기다려짐,80083,슬기로운 의사생활 시즌 1
얼킨,4년 전,4.5,스트레스 받지 않는 담백하고 소소한 힐링 드라마,80083,슬기로운 의사생활 시즌 1
쫀득 초코칩,4년 전,5.0,의학드라마 잘 안봤는데 유일하게 다 챙겨보고 노래도 최고라서 자주 듣는데 시즌2가 기대되는 작품,80083,슬기로운 의사생활 시즌 1
김성섭,4년 전,4.5,"조정석이 다했다
행복하다",80083,슬기로운 의사생활 시즌 1
도도한 타란티노_25833,4년 전,5.0,뱁새언니... 나죽어...,80083,슬기로운 의사생활 시즌 1
토이킷,4년 전,4.0,슬기로운 의사들의 연애생활,80083,슬기로운 의사생활 시즌 1
가은이는사람,4년 전,5.0,그냥 긴말 필요없이 안본사람 때리고싶을 정도로 존잼... 까메오로 나오는 배우들까지도 연기가 완벽한 드라마.. 주연으로 나오는 배우들 캐스팅부터 전체적인 디테일까지 완벽 그 자체,80083,슬기로운 의사생활 시즌 1
기모현,4년 전,4.0,"기존 드라마 문법에서 벗어난 연출이 돋보이는 드라마
대부분의 떡밥을 회수하지 않고 다음 시즌으로 넘긴건 좀 아쉽다",80083,슬기로운 의사생활 시즌 1
성윤호,4년 전,4.5,정말 웃으면서  보게 되는 따뜻한 드라마넹ㆍ,80083,슬기로운 의사생활 시즌 1
8017,4년 전,-,q,80083,슬기로운 의사생활 시즌 1
쁘띠겸쭤,4달 전,3.5,겨울만 되면 생각나는 이야기.  서브커플에 마음 찢기고 메인커플에 눈물콧물 빼던 그날의 겨울로 돌아가는 OST. 역시 잘되는 드라마는 OST가 좋다.,79978,쓸쓸하고 찬란하神: 도깨비
주이지,4달 전,5.0,지금도 한번씩 찾아보는 최애 들마중 하나. 우리의 영원한 도깨비,79978,쓸쓸하고 찬란하神: 도깨비
LAON,5달 전,5.0,"하 너무 갓벽한 작품. 판타지 별로 안좋아하는데,
보는 내내 행복하게 만든 작품
OST까지 갓벽👍👍",79978,쓸쓸하고 찬란하神: 도깨비
오땅,5달 전,5.0,인생드라마. 아직도 종종 보는 드라마. 사랑해요.,79978,쓸쓸하고 찬란하神: 도깨비
옹미앙드미앙,3년 전,5.0,메인 커플보다 서브 커플이 더 마음에 남은 이야기.,79978,쓸쓸하고 찬란하神: 도깨비
