user_name,review_date,rating,review_title,drama_id,drama_name
임박사,3달 전,5.0,어휴 말해뭐해 주인공 세명 비쥬얼부터가 이미 별 5개임... 결말을 향할수록 시청자 입장에서 아쉬운게 있긴 했지만...,79978,쓸쓸하고 찬란하神: 도깨비
두둥탁,6달 전,4.5,기년이 흘러도 언제나 겨울만 되면 첫눈으로 올 드라마.,79978,쓸쓸하고 찬란하神: 도깨비
그림소리,4년 전,4.0,"판타지, 러브 코미디 그리고 슬픈 비극까지 한국 드라마의 최고치.",79978,쓸쓸하고 찬란하神: 도깨비
crush_on_you,3달 전,4.5,"아직도 크러쉬의 뷰티풀을 들으면서 설레인다.
공유 김고은 이동욱 유인나 
모두 더할나위없이 좋았다",79978,쓸쓸하고 찬란하神: 도깨비
❤️땡깡100단❤️,일 년 전,5.0,"내인생에도 신이 머물다가는 순간이 있길 바라며~~
너무재미있게본드라마
대사도 좋고~배우님들 연기도 너무좋고 코믹한요소들도 딱 내스타일인 내 최애드라마중 하나^^",79978,쓸쓸하고 찬란하神: 도깨비
선호하는편,일 년 전,4.5,종영 후에도 10번 넘게 본 띵작.. 어설프지 않은 CG 덕분에 과몰입 가능한 도깨비 월드,79978,쓸쓸하고 찬란하神: 도깨비
단답맨,일 년 전,3.5,사람들이 많이보는덴 이유가있지,79978,쓸쓸하고 찬란하神: 도깨비
임쥬왕,3달 전,5.0,겨울마다 생각나는 드라마,79978,쓸쓸하고 찬란하神: 도깨비
숲,3달 전,5.0,역시 김은숙 작가님!,79978,쓸쓸하고 찬란하神: 도깨비
깜찍한_윤여정_153233,3달 전,4.0,겨울엔 도깨비,79978,쓸쓸하고 찬란하神: 도깨비
클로버,4달 전,4.0,겨울의 시작을 함께하는 드라마,79978,쓸쓸하고 찬란하神: 도깨비
밑 빠진 독,6달 전,4.0,"쓸쓸하지 않도록 일상 속에 숨어있는 판타지를 알려준다. 완벽한 하루도 엉망인 하루도 감사함이자 위로가 될 수 있고, 갑작스러운 비 소식도 누군가에겐 기적이라고 생각할 수 있게.",79978,쓸쓸하고 찬란하神: 도깨비
행복해,9달 전,5.0,배우분들의 연기력 스토리 OST 뭐 하나 빠지지 않는 드라마!,79978,쓸쓸하고 찬란하神: 도깨비
상남자,일 년 전,-,공유 잘생김,79978,쓸쓸하고 찬란하神: 도깨비
피터팬증후군,일 년 전,5.0,김은숙이 대상 받는 이유!,79978,쓸쓸하고 찬란하神: 도깨비
궁금한_제이알,일 년 전,5.0,"몇번을 봐도
몇년이 지나도
추천작입니다.",79978,쓸쓸하고 찬란하神: 도깨비
쿠곰라이츠,2년 전,5.0,내 인생을 채워준 드라마,79978,쓸쓸하고 찬란하神: 도깨비
나니나니 지나니,2년 전,5.0,단풍잎,79978,쓸쓸하고 찬란하神: 도깨비
waterhuman,3일 전,5.0,"도깨비를 처음으로 드라마를 제대로 보고나서 이후에 보는 어떤 작품들도 ""도깨비보다는 별로네, 아쉽다"" 를 말하면서 가족들과 본 모든 작품들이 비교당하는 드라마.",79978,쓸쓸하고 찬란하神: 도깨비
귀여운_차은우_253278,18일 전,5.0,봐도봐도 재밌다.,79978,쓸쓸하고 찬란하神: 도깨비
NOVA,21일 전,5.0,"개인적으로 김은숙 작가님의 시대를 연 드라마.
태양의 후예도 대단했으나 남녀노소를 아울러 입지를 단단히 굳혀준, 마음 울리고 귀와 눈을 즐겁게 한 드라마!",79978,쓸쓸하고 찬란하神: 도깨비
칵투스,한 달 전,4.0,공유와 이동욱이 걸어나오는 씬은 드라마사에 길이 남을 명장면 아닌가요,79978,쓸쓸하고 찬란하神: 도깨비
아스타르테,한 달 전,3.5,한참 뒤에 봐서 조금 오글거리는 장면도 있었지만 그래도 뭐~,79978,쓸쓸하고 찬란하神: 도깨비
타란티노존버중,한 달 전,3.5,사랑해요 김고은,79978,쓸쓸하고 찬란하神: 도깨비
둥둥,2달 전,4.5,그래봤자 판타지지 팔짱끼며 연출이나 스토리라인만 까내리는 극 현실주의자도 칼 뽑히고 눈물이 나왔다. 그만큼 탄탄하게 빠져들게하는 배우들의 열연과 김은숙 작가의 필력,79978,쓸쓸하고 찬란하神: 도깨비
새침한_아이유_609867,2달 전,4.0,.,79978,쓸쓸하고 찬란하神: 도깨비
샤베트,3달 전,4.0,"""드라마""라는 네이밍이 가장 잘맞는다",79978,쓸쓸하고 찬란하神: 도깨비
소나,3달 전,5.0,후반부 스토리 빼고는 스토리도 너무 재밌다. 김은숙 작가의 재미있는 대사들은 여러번 재탕해도 역시 재밌다...  갓은숙,79978,쓸쓸하고 찬란하神: 도깨비
끄적끄적,3달 전,5.0,찬란하고 쓸쓸한 신 도깨비와 도깨비 신부의 찬란하고도 슬픈 사랑.,79978,쓸쓸하고 찬란하神: 도깨비
오하루,3달 전,5.0,"ost를 듣는 순간, 모든 장면을 떠올릴 만큼 깊게 각인된 드라마",79978,쓸쓸하고 찬란하神: 도깨비
도도칩,3달 전,3.5,"겨울을 대표하는 드라마라 해도 과언이 아님 
몇번을 봐도 재밌는 드라마",79978,쓸쓸하고 찬란하神: 도깨비
베벵,3달 전,3.5,"판타지 , 코미디 , 사랑의 비극, 감동 주었던 드라마 저승이랑 도깨비 다 잘생기심... 생각날때마다 보게 만드는 드라마",79978,쓸쓸하고 찬란하神: 도깨비
친절한_아이브_283880,3달 전,5.0,대체불가한 명작! 스토리와 캐릭터 서사 모두 좋았던 작품,79978,쓸쓸하고 찬란하神: 도깨비
발랄한 송강호_51241,4달 전,5.0,2024년. N회차를 넘어서 아직도 본다. 난 이 드라마를.,79978,쓸쓸하고 찬란하神: 도깨비
신남정,4달 전,1.5,.,79978,쓸쓸하고 찬란하神: 도깨비
makehappybb,4달 전,5.0,"겨울만 되면 생각나는 드라마, 언제봐도 질리지 않는 드라마 제목같이 쓸쓸하고도 가슴따뜻함 아련함을 잊을 수가 없다",79978,쓸쓸하고 찬란하神: 도깨비
쿵푸팬더~.*,4달 전,5.0,가슴 시리게 아프고 뭉클하게 슬픈 사랑 이야기. (1~16화),79978,쓸쓸하고 찬란하神: 도깨비
옥지,5달 전,3.0,공유때문에 봤다,79978,쓸쓸하고 찬란하神: 도깨비
길이야기,5달 전,4.5,겨울되면 보고싶은 드라마,79978,쓸쓸하고 찬란하神: 도깨비
유콘갓준,5달 전,5.0,저승이 너무 머싯어❤️❤️❤️ 실제로 저승이가 저렇게 머싯다면 따라갈수도 있을 것 같은 느낌이랄까여.?ㅜㅜㅋㅋㅋ,79978,쓸쓸하고 찬란하神: 도깨비
즐거운_송강호_551877,5달 전,5.0,"감동적이고, 재밌는 장면을 연출 하시니, 더 재밌고 열심히 하신게 느껴지는것 같습니다.
잘봤습니다! ~",79978,쓸쓸하고 찬란하神: 도깨비
침착한_컴버배치_264460,5달 전,5.0,"애틋하고 설레고 슬프고,,, 안 좋아 할수가 없는걸..!",79978,쓸쓸하고 찬란하神: 도깨비
레모하나,5달 전,5.0,유명한 작품에는 이유가 있다. 아직 다시 봐도 너무 재미있다,79978,쓸쓸하고 찬란하神: 도깨비
미래현빈딸,6달 전,5.0,"내 인생 최고의 드라마… 
대사 하나하나가 다 명대사고 아껴보고 싶다",79978,쓸쓸하고 찬란하神: 도깨비
메키케키,6달 전,4.0,밝지만 아련한 분위기 속에 등장하는 모든 캐릭터와 서사가 돋보인다. tvN 드라마를 다시 보기 시작한 모든 요소가 찬란한 최고의 드라마,79978,쓸쓸하고 찬란하神: 도깨비
깜찍한_샤이니_388757,6달 전,4.0,역시 유명한건 이유가 있어요. 스토리와 인물들도 좋지만 대사들이 다 넘 예쁘고 여운이 남고 인상적이었어요,79978,쓸쓸하고 찬란하神: 도깨비
아실,7달 전,4.0,결말의 여주 운명에 너무너무 동감하지 못하여 다시 보기가 꺼려질 정도ᆢ마지막화를 빼면 내게 완벽한 드라마였다. 특히 공유ᆢ 최고의 캐스팅.,79978,쓸쓸하고 찬란하神: 도깨비
알찬,7달 전,5.0,매년 겨울 그리워지는 작품,79978,쓸쓸하고 찬란하神: 도깨비
revive,7달 전,5.0,"시작과 끝이라는 자연의 한계와 한정된 시간 안에서 느끼는 인간 감정의 폭을, 불멸이라는 판타지로 뛰어넘은 도깨비의 슬픈 사랑",79978,쓸쓸하고 찬란하神: 도깨비
펀펀무비,7달 전,5.0,내 최애드라마 중에 하나,79978,쓸쓸하고 찬란하神: 도깨비
친절한_김혜수_740950,7달 전,5.0,"보기 전까지는 여주인공 미스캐스팅이라고 생각해서 보기 싫었는데, 보고 나서는 완벽한 캐스팅이었음을 인정하게 되었다. 내 스타일이라 +0.5점",79978,쓸쓸하고 찬란하神: 도깨비
김태영,7달 전,4.5,김은숙 작가의 다음작품을 기대하게 했던 첫 작품.,79978,쓸쓸하고 찬란하神: 도깨비
민짱,7달 전,4.5,너무 뻔한 로맨스 판타지인데도 사랑에 빠지게 만드는 플롯과 배우들의 연기.,79978,쓸쓸하고 찬란하神: 도깨비
땅콩이,8달 전,5.0,겨울만 되면 생각나는 드라마에여ㅜㅜ,79978,쓸쓸하고 찬란하神: 도깨비
fromljs,8달 전,4.0,"오래된 작품인데 재미있네요
인기작엔 이유가 있음
좀오글거려도 괜찮았음",79978,쓸쓸하고 찬란하神: 도깨비
당첨플리즈,8달 전,4.5,2회차로 봐도 질리지 않았습니다 도깨비와 함께한 모든 순간이 찬란했네요🥹,79978,쓸쓸하고 찬란하神: 도깨비
친절한냐냐,8달 전,5.0,모든게 찬란하게 아름다웠던  드라마 특히 공유 이동욱 케미가 최고👍 파국이다~~그치마 드라마는 파국이 아닌. 도깨비와 저승사자 이야기,79978,쓸쓸하고 찬란하神: 도깨비
팝콘,8달 전,5.0,레전드 드라마,79978,쓸쓸하고 찬란하神: 도깨비
예민한_강동원_118123,8달 전,4.5,내가 사랑한 도깨비,79978,쓸쓸하고 찬란하神: 도깨비
궁금한_크리스토퍼_538311,8달 전,5.0,"도깨비에 대한 우리의 선입견을 깬
겁나 잘생긴 도깨비 꺄악~
나의 인생이 지하10층 밑바닥이라면
조금의 기대.희망.뭐 그런것좀 가져볼까 ㅎ
여주는 이 작품을 위해 태어났나..찰떡",79978,쓸쓸하고 찬란하神: 도깨비
싹싹한_레이놀즈_572277,8달 전,No rating,사실 내용을 알고있어서 전체적으로 정주행한지 얼마 안됐는데 진짜 왜 유명한 드라마인지 6년이나 지났는데 아직도 왜 인기가 있는지 알겠는 드라마였다,79978,쓸쓸하고 찬란하神: 도깨비
포스,8달 전,4.0,오글 살짝있지만 명작,79978,쓸쓸하고 찬란하神: 도깨비
친절한_브래드피트_331182,9달 전,5.0,봐도봐도 계속 더 보고싶은 명작입니다,79978,쓸쓸하고 찬란하神: 도깨비
백수는울지않는다,9달 전,3.5,"조금 오그라드는 대사가 있긴 했지만 서사와 배우들의 연기, 케미들이 매우 좋았다. 특히 풍경과 소품을 잘썼던 드라마.",79978,쓸쓸하고 찬란하神: 도깨비
어바웃타임,9달 전,4.5,캐릭터들의 캐미가 돋보여서 볼 때마다 재밌다. 희안하게 봐도 봐도 질리지가 않는다. 사랑해요🫶,79978,쓸쓸하고 찬란하神: 도깨비
주의,9달 전,4.5,천년만년 가는 슬픈 사랑이란... 대사 하나하나가 인상 깊다. 기억에 남는 요소들이 많은 드라마.,79978,쓸쓸하고 찬란하神: 도깨비
조깅,9달 전,3.5,"잎사귀가 화려하고 다른 것 같은데, 가만 보니 큰 줄기는 옛 것과 같다.",79978,쓸쓸하고 찬란하神: 도깨비
화가난_크리스토퍼_769758,9달 전,5.0,진짜 거짓말 안하고 지금도 가끔 다시 보고 그냥 대사 달달 외울만큼 봤어요!정말 재밌습니다!!!,79978,쓸쓸하고 찬란하神: 도깨비
청록이,9달 전,4.0,누군가는 유치하다 하겠지만 귀여운 상상과 더 귀여운 김고은과 너무 멋진 남자배우들 가끔 클립으로 바도 재밌는 드라마,79978,쓸쓸하고 찬란하神: 도깨비
오레오레오,9달 전,5.0,겨울만 되면 생각나는 드라마,79978,쓸쓸하고 찬란하神: 도깨비
윰윰,9달 전,5.0,재미있게 봤던 드라마,79978,쓸쓸하고 찬란하神: 도깨비
초록이,9달 전,5.0,몇번을 봐도 재밌어요♡,79978,쓸쓸하고 찬란하神: 도깨비
캔디,9달 전,5.0,도깨비 계절이 왔네요 ...,79978,쓸쓸하고 찬란하神: 도깨비
duda,9달 전,5.0,겨울이 되면 여지없이 생각나는 겨울의 한 조각과도 같은 드라마다. 900년 전 고려로부터 시작되는 서사가 아름답다,79978,쓸쓸하고 찬란하神: 도깨비
신나는거없나0925,9달 전,2.5,"아휴...난 오글거려서 보는게 힘들었다. 몰입도 안 되고...검이나 도깨비 설정은 뭐 그런데 사람들이 설레었다는 포인트가 난 오글거리는 게. 김순옥, 김은숙, 김은희 3명은 똑같.",79978,쓸쓸하고 찬란하神: 도깨비
Gogossing,9달 전,4.5,"너와 함께한 모든 시간들이 눈부셨다. 날이 좋아서, 날이 좋지 않아서, 날이 적당해서, 모든 날이 좋았다. 이 드라마도 그랬다.",79978,쓸쓸하고 찬란하神: 도깨비
며닝콜,9달 전,5.0,다가오는 겨울에는 도깨비를 봐야 직성이 풀린다.,79978,쓸쓸하고 찬란하神: 도깨비
궁금한_김혜수_723424,10달 전,5.0,환생을 이어 과거와 현재 미래를 연결하며 더 나은 세상을 위해 현재를 잊어간다.,79978,쓸쓸하고 찬란하神: 도깨비
통후추,10달 전,4.0,저승이 못 보내..,79978,쓸쓸하고 찬란하神: 도깨비
영화적허용,10달 전,5.0,도깨비는 평생을 쓸쓸하고 찬란하지 않을까?,79978,쓸쓸하고 찬란하神: 도깨비
치피치피,10달 전,3.5,마무리는 아쉽지만 여운은 남는다,79978,쓸쓸하고 찬란하神: 도깨비
김율,10달 전,4.0,재밌다,79978,쓸쓸하고 찬란하神: 도깨비
승우,10달 전,4.0,.,79978,쓸쓸하고 찬란하神: 도깨비
라온,10달 전,4.5,"중학교때 봤던 작품인데 너무 재밌게 봤다
대사 하나하나가 너무 좋았다
완성도가 굉장히 높은작품
연기도 너무좋고 배우캐스팅도 좋았다
다른사람들에게도추천하고싶다",79978,쓸쓸하고 찬란하神: 도깨비
달리는땅콩,10달 전,5.0,몇년이 지나도 너무 재미있고 잊혀지지 않는 드라마예요💕💕💕,79978,쓸쓸하고 찬란하神: 도깨비
rone00,일 년 전,4.5,시간이 많이 흘렀지만 다시봐도 설레이는 드라마! 각각의 캐릭터 주인공들이 정말 찰떡! ost 음악만 들려도 주님주 배우님 안개석 등장 장면은 앞으로 계속 생각날듯 😊,79978,쓸쓸하고 찬란하神: 도깨비
무비베어,일 년 전,3.5,"쓸쓸하지만 단란했고
찬란하면서 눈이 부시게 아름다웠던",79978,쓸쓸하고 찬란하神: 도깨비
고고한_강동원,일 년 전,5.0,"전생, 운명, 신에 대해 다시 한번 생각해 보게 되는 드라마.",79978,쓸쓸하고 찬란하神: 도깨비
고고한_이병헌_960883,일 년 전,5.0,"코믹과 슬픔, 로맨스, 감동이 서로 공존하는 완벽한 드라마",79978,쓸쓸하고 찬란하神: 도깨비
블루마운틴향기,일 년 전,5.0,"언제 봐도 늘 새롭고 재밌고 슬퍼서 엉엉 우는 드라마.
죽을 때까지 보고 싶네요.",79978,쓸쓸하고 찬란하神: 도깨비
즐거운_윤여정_396718,일 년 전,5.0,인생작,79978,쓸쓸하고 찬란하神: 도깨비
뜨눈,일 년 전,5.0,"코믹 판타지 로맨스인데 너무 유치하거나 연기력 떨어지면 팍 식고 보기 싫어지는 분들
이건 재밌어요",79978,쓸쓸하고 찬란하神: 도깨비
영드보는감자,일 년 전,4.5,"탄탄한 서사, 풍부한 연출, 배우들의 연기 어느하나 빠짐없이 채워 담은 드라마. 겨울엔 꼭 생각나는 드라마.",79978,쓸쓸하고 찬란하神: 도깨비
유유26,일 년 전,5.0,"인생작 중 하나
아직도 김고은 배우님의 아저씨, 사랑해요 대사가 잊혀지지 않는다!",79978,쓸쓸하고 찬란하神: 도깨비
Lina,일 년 전,4.0,"저승사자 이동욱과 도깨비 공유의 비주얼이 어마무시해서 그 당시에도 이슈가 되었고.
캐나다 단풍국이 주는 이국적인 모습, 가을이 주는 그 쓸쓸함까지 완벽했다.",79978,쓸쓸하고 찬란하神: 도깨비
드라마진심녀,일 년 전,5.0,"최고 시청률이 20.5%인 이유가 있는 드라마.
도깨비를 2~3번 봤지만 볼때마다 많이 울었던 드라마이다.
사람들이 이 드라마를 많이 본다고 해서 봤는데
그럴만한 이유가 있었다.",79978,쓸쓸하고 찬란하神: 도깨비
덤덤한_윤여정_778563,일 년 전,3.0,뭐에 홀렸던 건지 도깨비 보겠다고 학원 끝나고 미친듯이 집으로 달려갔던 기억이 난다,79978,쓸쓸하고 찬란하神: 도깨비
숨참고럽다잎,일 년 전,4.5,겨울이 오면 매번 보는 드라마 중 하나임. 연출이 그냥 미쳤다… ㅠㅠ 이걸 안 봐? 이 역대급 스토리의 서사와 배우들의 흠잡을 곳 없는 연기력이 이 안에 있는데!!!!,79978,쓸쓸하고 찬란하神: 도깨비
도리도리,일 년 전,5.0,보고 또 봐도 질리지 않는 명작. 한 장면도 놓칠 수 없었다,79978,쓸쓸하고 찬란하神: 도깨비
화가난_레이놀즈_430436,일 년 전,4.5,"이 드라마가 나왔을 당시 애들사이에서도 유명했다.
하지만 난 보지 않았다. 몇 년이 지나고 이 드라마를 보게되었는데, 너무 재밌었다.
도께비와 도께비 신부, 신박한 케릭터 설정",79978,쓸쓸하고 찬란하神: 도깨비
깜찍춘식,일 년 전,5.0,내용을 다 외울 정도로 돌려봐도 캐스팅과 연기 전개 모두 완벽했던 드라마,79978,쓸쓸하고 찬란하神: 도깨비
빵빵한오늘,일 년 전,5.0,몇번을 봐도 세련되고 재미있음,79978,쓸쓸하고 찬란하神: 도깨비
궁금한_레이놀즈_110790,일 년 전,5.0,왜 이제봤나 싶은 드라마,79978,쓸쓸하고 찬란하神: 도깨비
은똘입니다,일 년 전,5.0,이 세상 어딘가에 있을듯한 이야기. 너무나 아름답고 슬픈 이야기,79978,쓸쓸하고 찬란하神: 도깨비
자연형인간,일 년 전,5.0,유머 감성 주제 연기 연출 모든것에서 완성된 인생 드라마,79978,쓸쓸하고 찬란하神: 도깨비
행복한_K컬쳐,일 년 전,5.0,"왜 김은숙인지 알게 해준 드라마. 작가, 연출, 배우의 3박자가 잘 맞은 드라마. 김고은의 발견, 공유의 인생작이 된 드라마. 시간이 지난 지금 다시봐도 재밌다.",79978,쓸쓸하고 찬란하神: 도깨비
고고한_158502,일 년 전,4.5,한 세편정도는? 필요가 없다는 생각이 들지만 정말 재밌던 드라마,79978,쓸쓸하고 찬란하神: 도깨비
깜찍한_브래드피트_933723,일 년 전,5.0,공유 배우님의 커피프린스 드라마 재정주행할만큼 팬인데요 역시나 도깨비라는 드라마도 지금까지  재정주행 할만큼 너무 좋아하는 드라마입니다 김은숙 작가님의 작품들은 다 왕추천!:),79978,쓸쓸하고 찬란하神: 도깨비
엉거이,일 년 전,5.0,"또 하나의 웰메이드 판타지 로맨스. 딱딱 필요할때 웃기고, 울리고, 감동을 주는 타이밍의 밸런스가 매우 영리하다. 작가의 필력이 보는 내내 느껴지는 아주 똘망지고 요망하신 이야기.",79978,쓸쓸하고 찬란하神: 도깨비
🥔 에 🌱 이 나서,일 년 전,4.5,진짜 찬란했다...!,79978,쓸쓸하고 찬란하神: 도깨비
무빙광,일 년 전,4.0,"날이 좋아서, 날이 좋지 않아서, 날이 적당해서.
모든 날이 좋았다. 복선 너 마저도.",79978,쓸쓸하고 찬란하神: 도깨비
생각이자주바뀌는사람,일 년 전,3.5,일룸사장공유쵝오,79978,쓸쓸하고 찬란하神: 도깨비
서초동 물주먹,일 년 전,4.5,도깨비만큼 정주행한 드라마가 또 있을까. Ost마저 드라마의 내용인가 싶을만큼 완벽한 최고의 드라마가 틀림없다.,79978,쓸쓸하고 찬란하神: 도깨비
HanA,일 년 전,-,함께라 눈부셨을 깨비와 은탁의 모든 생을 찬란하게 응원할게,79978,쓸쓸하고 찬란하神: 도깨비
Shella,일 년 전,5.0,the best k drama for me. my number 1,79978,쓸쓸하고 찬란하神: 도깨비
Ds,일 년 전,5.0,.,79978,쓸쓸하고 찬란하神: 도깨비
Movie_Collector,일 년 전,5.0,과거에서 현재까지 이어진 찬란하신 도깨비의 이야기,79978,쓸쓸하고 찬란하神: 도깨비
BreadHolic,일 년 전,4.0,스토리 영상미 ost 다 좋았다,79978,쓸쓸하고 찬란하神: 도깨비
홀리더라이브,일 년 전,4.5,유치하지만 나도 내 맘구석 한 곳에 도깨비를 놓고싶어진다.,79978,쓸쓸하고 찬란하神: 도깨비
나야,일 년 전,5.0,"7년이 지나도 여전히 후유증이 크게 남는 내 인생 드라마 원탑
우리 동네에서 찍어서 그런지 더 애정이 가는 드라마",79978,쓸쓸하고 찬란하神: 도깨비
장마나루,일 년 전,3.5,또 맨날 우려먹는 전생이랑 운명 이야기긴 한데... 배우들이 겁나 포스 쩌니까 다 눈 감아진다.,79978,쓸쓸하고 찬란하神: 도깨비
덤덤한_크리스토퍼_254031,일 년 전,2.5,아저씨로맨스그만,79978,쓸쓸하고 찬란하神: 도깨비
미상.,일 년 전,3.5,"드라마는 대중이 좋아하면 그걸로 충분하다. 나름 깊게도 삶의 딜레마를 담아내고, 나름의 급하지 않게 속도를 잡을 줄 알았다",79978,쓸쓸하고 찬란하神: 도깨비
뱅뱅뱅,일 년 전,3.5,"이맛 저맛 다 맞추려다 이맛도 저맛도 아니게 된 끝
그저 무난한 결말에 다만 아쉬울 뿐",79978,쓸쓸하고 찬란하神: 도깨비
Insomniac,일 년 전,2.0,과도한 PPL은 여전하네.,79978,쓸쓸하고 찬란하神: 도깨비
우주,일 년 전,4.0,상업성+대중성+작품성 다 잡은 퀄리티,79978,쓸쓸하고 찬란하神: 도깨비
행복한덕후,일 년 전,-,"도깨비 저승 등장씬은 볼 때마다 레전드고, 파국이다 선생님은 참 미운 캐릭터고, 이생에 못다한 인연이 다음생에서 이어진 게 참 좋고, 하지만 이생에서는 새드엔딩이었다는 것에 슬프다",79978,쓸쓸하고 찬란하神: 도깨비
이금지,일 년 전,5.0,"""너의 삶은 너의 선택만이 정답이다.""라는 뼈에 새길 명언을 남기고 간 명작품. 겨울이 그리울 때마다 다시 찾게되는 작품.",79978,쓸쓸하고 찬란하神: 도깨비
채티,일 년 전,4.5,울고 웃고 마지막엔 펑펑 울었던 그 해 겨울,79978,쓸쓸하고 찬란하神: 도깨비
오티티유디,일 년 전,5.0,"배우, 시나리오, 연출, ost... 감히 모든 것이 완벽한 드라마라고 말하고 싶다.",79978,쓸쓸하고 찬란하神: 도깨비
AJ,일 년 전,4.5,퀘벡 여행 다녀오고 나서 더 좋아진 드라마,79978,쓸쓸하고 찬란하神: 도깨비
태태,일 년 전,5.0,몇 년이 지났지만 찬바람만 불면 생각나는 도깨비,79978,쓸쓸하고 찬란하神: 도깨비
똑똑한리뷰어,일 년 전,5.0,김은숙 작가님이 선사하는 최고의 판타지 드라마,79978,쓸쓸하고 찬란하神: 도깨비
이드,일 년 전,3.5,우리가 모르는 사이 생긴 수많은 '업'들. 깨끗하게 돌아갈 수 없어서 슬퍼.,79978,쓸쓸하고 찬란하神: 도깨비
드라마 평론가 허장금,2년 전,4.5,"쓸쓸한 나의 마음을 찬란히게 빛나게 해준 드라마
3번을 보아도 재미있던 그 드라마
빰빰빰 빠 빰빠......",79978,쓸쓸하고 찬란하神: 도깨비
해석왕 고태일,2년 전,4.0,신과 함께 한 원더풀 라이프.,79978,쓸쓸하고 찬란하神: 도깨비
11bx,2년 전,4.5,킬링포인트가 전체의 2/3...,79978,쓸쓸하고 찬란하神: 도깨비
JiN,2년 전,4.5,.,79978,쓸쓸하고 찬란하神: 도깨비
화가난_이병헌_660624,2년 전,5.0,"쓸쓸한 서사와 찬란한 대사가 오랜기억에 남는 드라마
사랑과 이별, 삶과 죽음 을드라마로 만들었다 아름답게...
내 인생에 있을 수호신을 기다리게 만들었다",79978,쓸쓸하고 찬란하神: 도깨비
폰리학과,2년 전,4.0,겨울에 맛있는 드라마,79978,쓸쓸하고 찬란하神: 도깨비
vivre_sa_vie,2년 전,3.5,비주얼 훈훈한 주인공들 꽁냥거리는 걸 보는 재미가 쏠쏠,79978,쓸쓸하고 찬란하神: 도깨비
피자김치찌개,2년 전,3.5,인물들의 귀여운 척과 느린 전개만 빼면 괜찮은 듯,79978,쓸쓸하고 찬란하神: 도깨비
마담,2년 전,5.0,5번째 봐도 질리지 않는 작품.. 겨울만 되면 생각나는 드라마에요,79978,쓸쓸하고 찬란하神: 도깨비
행복한_강동원_562132,2년 전,2.5,캐릭터성으로 끝까지.,79978,쓸쓸하고 찬란하神: 도깨비
그냥,2년 전,4.5,"다시봐도 재미있는 드라마 
배우들이 캐릭터와 너무 잘어울려서 더 작품을 살아나게 한것 같다  나에게 공유라는 배우 다시 보게 만든 작품",79978,쓸쓸하고 찬란하神: 도깨비
딩가딩가,2년 전,5.0,내 최애 드라마 탑 5안에 드는 작품이징,79978,쓸쓸하고 찬란하神: 도깨비
과몰입은나의힘,2년 전,5.0,하... 죽기 전에 한 작품만 볼 수 있다면 난 무조건 이거,79978,쓸쓸하고 찬란하神: 도깨비
Dosopa,2년 전,3.0,8부작이었다면.,79978,쓸쓸하고 찬란하神: 도깨비
싹싹한_강동원_327871,2년 전,5.0,저승사자와 도깨비의 브로 케미 대폭발. 몇번을봐도 재미있다.,79978,쓸쓸하고 찬란하神: 도깨비
화가난_크리스토퍼_582234,2년 전,4.5,"뭐하나 부족함없었다
완벽한 판타지",79978,쓸쓸하고 찬란하神: 도깨비
녀미,2년 전,5.0,겨울이 찾아오면 꼭 봐야 할 드라마,79978,쓸쓸하고 찬란하神: 도깨비
todaywriter__,2년 전,4.5,"구가의 서를 보니까 이 작품과의 클라쓰 차이가 있다는 걸 깨닫게 된다.
이게 TVN이 아니라 MBC에서 했으면 더 대박을 쳤을거다.",79978,쓸쓸하고 찬란하神: 도깨비
Xhs_mns,2년 전,-,서브커플 I miss you 노래 나올때 마다 과몰입하게 됨,79978,쓸쓸하고 찬란하神: 도깨비
겨울달,2년 전,5.0,김은숙과 이응복 재회 소취,79978,쓸쓸하고 찬란하神: 도깨비
코카콜라,2년 전,5.0,더킹보고 실망하고 도깨비 보고 찬양함…,79978,쓸쓸하고 찬란하神: 도깨비
